Time,GT22_GEN_WATT,GT22_GEN_VAR,GT22_GEN_CURRENT,GT22_GEN_VOLTAGE,GT22_PWR_FACTOR,GT22_FUEL_GAS_PRESS,GT22_CSO,GT22_SPEED,GT22_IGV_CSO,GT22_IGV_FB,GT22_EXH_DAMPER_CMD,GT22_EXH_DAMPER_FB,GT22_COMP_IN_AIR_TEMP,GT22_RCA_TEMP_R,GT22_RCA_TEMP_L,GT22_DISC_TEMP2_R,GT22_DISC_TEMP2_L,GT22_DISC_TEMP3_R,GT22_DISC_TEMP3_L,GT22_DISC_TEMP4_R,GT22_DISC_TEMP4_L,GT22_BPT_AVG,GT22_EXH_GAS_TEMP_AVG,GT22_FUEL_GAS_FLOW,GT22_FUEL_GAS_SPLY_TEMP,GT22_STEAM_INJ_FLOW,GT22_WTR_INJ_FLOW,GT22_COMP_OUT_AIR_TEMP,GT22_COMB_PRESS,GT22_H2_W_GAS_TEMP33,GT22_H2_W_GAS_TEMP34,GT22_INJ_STEAM_TEMP,GT22_COMP_INDEX_PRESS,GT22_RAW_NOX,GT22_OXYGEN,GT22_INLET_AIR_FLOW,GT22_FG_DIFF_PRESS,GT22_INLET_AIR_DIFF_KKU,GT22_NOX_7O2,HG22_IN_GAS_PRESS,HG22_OUT_GAS_PRESS,HG22_IN_GAS_TEMP,HG22_OUT_GAS_TEMP,GT22_CEMS_STATUS,ST20_GEN_OUTPUT,AMB_TEMP,RELATIVE_HUMIDITY
02-Sep-22 12:45:00,79.180,8.240,3.304,13.766,0.992,23.040,51.124,3000.000,10.253,10.284,100.000,103.750,32.688,200.351,199.550,339.815,367.573,369.215,389.061,326.785,356.224,561.897,545.391,28.088,33.838,4.506,0.000,381.272,9.612,46.287,46.096,438.000,936.754,97.688,15.188,311.663,2492.858,19.866,237.741,203.415,9.893,539.232,107.608,Normal,95.375,33.283,66.349
02-Sep-22 12:50:00,79.280,9.440,3.314,13.809,0.988,23.013,51.088,3000.750,10.575,10.511,100.000,103.750,32.784,200.933,199.993,340.113,368.123,369.260,389.002,326.918,356.122,561.270,545.056,28.113,34.197,4.619,0.000,381.313,9.624,46.487,46.291,438.400,935.820,98.505,15.202,311.435,2503.292,20.036,240.314,204.046,10.752,538.734,107.510,Normal,95.250,33.460,66.357
02-Sep-22 12:55:00,79.540,12.960,3.329,13.846,0.984,22.992,51.076,2997.750,11.752,12.472,100.000,103.750,33.280,201.310,200.318,340.315,367.732,368.999,388.944,326.079,355.403,560.258,545.313,28.143,34.513,4.711,0.000,382.080,9.666,46.661,46.417,439.082,948.305,99.084,15.198,313.014,2513.030,20.115,241.550,204.368,10.216,538.493,107.316,Normal,95.375,33.695,65.299
02-Sep-22 13:00:00,79.400,20.400,3.358,13.977,0.961,23.011,51.122,2996.250,10.080,10.806,100.000,103.750,32.619,201.357,200.408,339.636,366.577,368.369,388.703,326.396,355.441,559.559,543.952,28.112,34.816,4.749,0.000,380.547,9.642,46.681,46.494,439.165,942.828,98.504,15.214,312.630,2508.193,19.830,240.800,205.750,10.290,537.536,107.422,Normal,95.000,33.818,66.928
02-Sep-22 13:05:00,79.220,27.560,3.426,14.066,0.938,22.992,51.214,2998.125,9.954,10.997,100.000,103.750,32.486,201.287,200.420,339.701,367.843,369.592,389.286,327.334,356.469,561.122,545.324,28.116,34.950,4.837,0.000,380.210,9.631,46.779,46.626,439.100,940.875,99.974,15.191,312.271,2512.094,19.819,243.429,204.687,10.146,539.010,107.676,Normal,95.125,33.816,64.363
02-Sep-22 13:10:00,79.220,27.240,3.416,14.084,0.936,22.951,51.236,2997.000,10.779,11.354,100.000,103.750,32.773,201.474,200.791,340.198,367.933,369.888,389.640,327.273,356.658,562.871,545.774,28.133,34.700,4.809,0.000,381.731,9.620,46.922,46.717,439.200,938.829,98.131,15.180,311.855,2517.237,19.966,238.476,206.509,10.219,539.929,107.333,Normal,95.125,33.933,64.827
02-Sep-22 13:15:00,79.580,27.400,3.432,14.082,0.935,22.980,51.105,3000.000,12.895,13.090,100.000,103.750,33.433,201.794,200.898,340.562,367.775,369.494,389.521,326.200,355.572,561.751,546.086,28.173,34.574,4.817,0.000,382.639,9.688,47.008,46.794,439.000,953.323,99.830,15.189,313.716,2520.330,20.030,242.977,209.069,10.484,539.598,107.210,Normal,95.375,34.150,63.500
02-Sep-22 13:20:00,79.360,26.960,3.422,14.078,0.939,23.055,51.102,2999.250,10.314,10.115,100.000,103.750,33.248,202.123,201.361,340.193,366.493,368.452,389.110,325.739,354.546,560.039,543.551,28.138,34.513,4.841,0.000,381.935,9.640,47.204,46.971,438.970,950.797,98.053,15.234,313.440,2506.094,19.904,240.564,203.871,10.228,537.133,107.546,Normal,94.750,34.221,63.199
02-Sep-22 13:25:00,79.380,28.480,3.439,14.099,0.939,23.007,51.161,3001.875,9.941,10.114,100.000,103.750,33.102,202.178,201.437,340.556,367.426,369.834,389.877,326.536,355.500,561.483,544.778,28.133,34.260,5.028,0.000,382.078,9.639,47.278,47.089,438.700,949.674,98.512,15.205,313.331,2507.476,19.774,240.422,203.579,10.280,538.799,107.652,Normal,94.875,34.032,63.363
02-Sep-22 13:30:00,79.280,27.440,3.430,14.066,0.939,22.920,51.092,2997.375,9.926,10.128,100.000,103.750,33.008,202.495,201.513,340.628,367.368,369.781,389.736,326.697,355.909,561.363,544.890,28.092,34.189,5.098,0.000,381.904,9.621,47.393,47.200,438.407,945.944,99.182,15.210,312.757,2509.461,19.894,242.293,204.023,10.157,538.526,107.340,Normal,95.125,34.110,62.850
02-Sep-22 13:35:00,79.480,30.880,3.473,14.120,0.929,22.991,51.141,2998.125,11.542,11.727,100.000,103.750,33.504,202.341,201.454,341.080,367.813,370.070,390.049,326.912,356.136,562.602,545.988,28.150,34.348,5.078,0.000,382.805,9.639,47.540,47.294,438.368,947.764,99.873,15.198,312.827,2513.158,19.871,243.457,204.570,10.210,539.649,107.434,Normal,94.875,34.109,61.213
02-Sep-22 13:40:00,79.220,31.800,3.465,14.161,0.922,23.034,51.062,3002.250,10.407,10.425,100.000,103.750,33.161,202.108,201.225,340.727,367.457,369.434,389.645,327.353,356.015,560.174,544.304,28.133,34.361,4.966,0.000,381.901,9.641,47.605,47.398,437.800,946.160,96.831,15.227,312.754,2506.083,19.715,237.263,204.380,10.040,537.612,107.648,Normal,95.375,34.110,62.039
02-Sep-22 13:45:00,79.480,30.520,3.467,14.142,0.932,22.955,51.152,2997.750,10.561,10.946,100.000,103.750,32.988,201.885,201.233,340.425,367.377,369.807,389.671,327.595,356.518,560.426,544.503,28.123,34.757,4.883,0.000,381.398,9.647,47.714,47.497,437.800,945.177,98.175,15.208,312.627,2515.369,19.792,239.735,205.615,10.544,538.169,107.567,Normal,94.625,34.350,62.255
02-Sep-22 13:50:00,79.460,29.400,3.457,14.091,0.934,23.004,51.145,2998.125,10.294,10.359,100.000,103.750,32.699,201.924,200.990,340.425,367.320,369.829,389.546,327.782,356.694,560.553,544.682,28.111,34.820,4.933,0.000,381.528,9.631,47.734,47.549,437.600,942.726,98.566,15.207,312.403,2508.904,19.887,240.676,202.224,10.244,538.141,107.363,Normal,95.000,34.289,62.612
02-Sep-22 13:55:00,79.500,29.960,3.461,14.120,0.934,22.964,51.156,2997.750,10.726,11.150,100.000,103.750,33.009,202.002,200.998,340.591,367.480,370.164,390.037,327.707,356.729,562.783,545.778,28.095,34.677,4.654,0.000,382.218,9.630,47.745,47.539,438.000,941.733,98.268,15.175,312.087,2508.783,19.856,238.598,204.890,10.180,539.914,107.672,Normal,95.250,34.230,63.312
02-Sep-22 14:00:00,79.200,29.960,3.449,14.113,0.933,22.955,51.136,2998.875,11.002,11.122,100.000,103.750,33.015,201.782,200.903,340.787,367.814,370.179,389.932,327.671,356.625,562.642,545.665,28.133,34.464,4.853,0.000,382.510,9.621,47.768,47.559,438.118,944.727,98.739,15.186,312.512,2514.779,19.926,240.175,199.836,10.054,539.686,107.525,Normal,95.125,34.465,62.381
02-Sep-22 14:05:00,79.260,29.720,3.452,14.117,0.928,22.930,51.062,2997.375,11.463,11.637,100.000,103.750,33.157,202.321,201.486,340.667,367.395,369.581,389.716,327.120,356.118,561.100,545.096,28.114,34.388,4.841,0.000,382.229,9.635,47.698,47.506,438.200,944.913,98.769,15.212,312.419,2513.390,19.988,241.370,206.563,10.447,538.520,107.240,Normal,94.875,34.465,62.734
02-Sep-22 14:10:00,79.340,29.600,3.454,14.097,0.931,22.950,51.123,2997.750,11.469,11.554,100.000,103.750,33.265,202.159,201.338,340.936,367.513,369.930,390.012,327.127,356.065,562.292,545.219,28.126,34.290,4.774,0.000,382.839,9.626,47.616,47.456,437.800,943.633,98.378,15.200,312.153,2512.911,19.955,239.904,204.516,10.177,539.142,107.533,Normal,95.000,34.465,61.213
02-Sep-22 14:15:00,79.480,31.160,3.474,14.127,0.925,23.018,50.990,3000.750,11.879,12.030,100.000,103.750,33.396,202.256,201.345,340.981,367.682,369.659,389.725,327.083,355.751,559.634,544.767,28.127,33.924,5.169,0.000,382.590,9.660,47.642,47.498,437.600,944.941,98.734,15.221,312.270,2502.891,19.993,241.680,205.811,10.364,537.900,107.413,Normal,95.000,34.109,62.264
02-Sep-22 14:20:00,79.480,32.320,3.486,14.174,0.917,22.995,51.075,2999.625,11.176,11.434,100.000,103.750,32.907,202.305,201.269,340.711,367.446,369.949,389.901,327.410,356.173,561.472,544.729,28.153,33.676,4.892,0.000,382.180,9.644,47.634,47.454,437.800,944.186,98.090,15.201,312.370,2507.870,19.990,239.225,205.210,10.032,538.756,107.367,Normal,94.875,33.875,62.148
02-Sep-22 14:25:00,79.620,31.320,3.471,14.159,0.922,22.975,51.029,3001.125,11.148,11.077,100.000,103.750,32.849,201.815,200.874,340.639,367.314,370.064,389.992,327.491,356.307,561.515,545.028,28.151,33.445,4.764,0.000,381.963,9.650,47.570,47.430,437.600,942.558,98.156,15.208,312.180,2507.836,19.859,239.689,205.350,10.216,538.851,107.552,Normal,95.000,33.635,63.667
02-Sep-22 14:30:00,79.720,26.480,3.429,14.077,0.939,23.025,51.037,3002.625,11.053,10.918,100.000,103.750,32.538,201.858,201.036,340.565,367.640,369.829,389.785,327.765,356.450,560.592,544.826,28.124,33.616,5.014,0.000,381.917,9.644,47.557,47.350,437.910,942.849,99.056,15.211,312.367,2499.377,19.991,242.033,204.380,10.266,538.492,107.666,Normal,95.375,33.752,62.851
02-Sep-22 14:35:00,79.640,27.280,3.441,14.071,0.944,23.040,50.970,2999.625,10.820,10.926,100.000,103.750,32.512,202.175,201.267,340.595,367.688,369.906,389.622,328.119,356.839,559.697,544.528,28.127,33.855,5.044,0.000,381.470,9.653,47.473,47.306,437.993,942.674,98.603,15.222,312.339,2500.140,19.862,241.367,206.357,10.401,537.931,107.374,Normal,94.875,33.930,62.849
02-Sep-22 14:40:00,79.440,30.640,3.459,14.143,0.926,23.030,51.072,2999.625,10.101,10.665,100.000,103.813,31.893,201.897,201.021,340.168,367.791,370.055,389.728,328.855,357.729,560.732,544.755,28.139,33.766,4.811,0.000,380.594,9.629,47.399,47.214,437.878,938.208,97.671,15.194,311.909,2502.873,19.873,237.909,205.730,10.341,538.605,107.467,Normal,95.000,34.173,63.433
02-Sep-22 14:45:00,79.260,30.040,3.452,14.120,0.931,23.115,51.101,2997.375,10.552,10.920,100.000,103.750,32.181,201.753,200.826,340.624,368.188,370.656,390.013,328.720,358.018,563.313,546.032,28.114,33.864,4.782,0.000,381.938,9.601,47.382,47.204,437.729,936.807,99.205,15.174,311.551,2490.480,19.851,240.808,203.553,10.300,540.267,107.523,Normal,95.250,34.572,62.028
02-Sep-22 14:50:00,79.500,29.000,3.450,14.098,0.933,23.080,50.993,3001.500,12.777,12.568,100.000,103.750,33.082,202.068,201.242,341.039,368.183,369.888,389.718,327.586,356.667,561.009,545.956,28.131,34.082,5.108,0.000,383.473,9.662,47.443,47.206,437.700,947.531,98.775,15.215,312.813,2498.294,20.132,241.497,204.826,10.264,538.979,107.175,Normal,95.250,34.873,60.287
02-Sep-22 14:55:00,79.260,28.000,3.422,14.107,0.934,23.040,51.041,3000.000,12.610,12.635,100.000,103.750,33.417,202.454,201.467,341.337,367.292,369.382,389.695,326.485,355.189,561.222,545.192,28.134,34.226,4.828,0.000,383.590,9.659,47.497,47.265,437.800,953.645,97.775,15.208,313.565,2504.552,20.254,238.753,206.530,9.920,538.771,107.406,Normal,95.250,35.116,61.102
02-Sep-22 15:00:00,79.140,25.000,3.393,14.052,0.948,23.040,51.045,3001.500,11.816,12.022,100.000,103.750,33.828,202.941,201.842,341.774,367.242,369.623,389.878,326.043,354.613,560.821,544.822,28.082,34.342,4.856,0.000,383.681,9.641,47.476,47.323,437.437,951.482,98.022,15.214,313.015,2496.285,20.145,239.643,205.997,9.873,538.447,107.562,Normal,95.000,35.278,61.333
02-Sep-22 15:05:00,79.440,26.640,3.424,14.060,0.944,23.055,51.068,3000.000,12.308,12.008,100.000,103.750,34.084,202.938,201.971,341.694,367.451,370.034,390.185,326.143,354.724,561.724,545.146,28.134,34.437,4.790,0.000,383.793,9.650,47.501,47.333,437.300,951.446,97.747,15.202,312.844,2503.919,20.354,238.456,205.516,10.091,538.877,107.395,Normal,95.125,35.231,59.931
02-Sep-22 15:10:00,79.340,26.640,3.409,14.096,0.940,23.060,51.040,3001.875,12.051,11.990,100.000,103.750,33.894,203.015,201.879,341.675,367.306,369.968,390.145,326.326,354.702,560.599,544.791,28.125,34.548,4.900,0.000,383.834,9.654,47.489,47.299,437.400,953.413,98.682,15.213,313.326,2503.221,20.219,241.185,205.632,10.339,538.267,107.272,Normal,95.000,35.108,61.212
02-Sep-22 15:15:00,79.340,29.520,3.437,14.140,0.931,23.025,51.148,3000.375,11.603,12.105,100.000,103.750,33.655,202.767,201.773,341.484,367.034,370.048,390.383,326.409,354.924,562.196,544.964,28.147,34.600,4.736,0.000,383.418,9.645,47.477,47.310,437.300,951.030,98.053,15.201,312.997,2511.003,20.121,239.164,205.417,10.389,538.931,107.333,Normal,95.375,35.223,60.658
02-Sep-22 15:20:00,79.340,29.800,3.453,14.114,0.929,23.015,51.084,2998.125,12.040,12.375,100.000,103.750,33.813,202.779,201.992,341.568,366.938,370.172,390.320,326.399,354.815,561.093,545.256,28.108,34.459,4.855,0.000,383.445,9.647,47.484,47.336,437.109,950.910,98.753,15.211,312.843,2504.264,20.285,241.285,204.914,10.120,538.618,107.367,Normal,94.875,35.171,60.163
02-Sep-22 15:25:00,79.300,27.200,3.418,14.095,0.940,23.018,51.127,3000.375,11.505,12.038,100.000,103.750,33.592,202.961,202.019,341.684,367.204,370.032,390.312,326.667,355.088,560.877,544.724,28.116,34.493,4.915,0.000,383.495,9.646,47.484,47.290,437.241,950.490,98.025,15.208,312.886,2505.306,20.107,239.362,207.267,10.299,538.300,107.263,Normal,95.000,34.994,60.492
02-Sep-22 15:30:00,79.380,27.400,3.429,14.093,0.936,23.026,51.103,2998.500,11.942,11.766,100.000,103.750,33.698,202.938,202.010,341.826,367.520,370.616,390.729,326.896,355.511,562.304,545.187,28.143,34.388,4.736,0.000,383.848,9.630,47.494,47.295,437.300,948.072,99.097,15.198,312.591,2508.394,20.313,241.567,205.713,10.210,539.204,107.314,Normal,95.125,34.995,60.631
02-Sep-22 15:35:00,79.520,25.240,3.406,14.046,0.945,23.095,51.073,3000.000,12.272,12.295,100.000,103.750,33.974,202.698,202.123,341.774,367.637,370.340,390.791,326.928,355.480,561.466,545.257,28.082,34.241,4.818,0.000,383.949,9.657,47.500,47.293,437.479,948.659,98.578,15.207,312.505,2490.152,20.358,240.702,205.790,10.078,538.862,107.438,Normal,95.000,35.173,60.516
02-Sep-22 15:40:00,79.300,25.400,3.396,14.058,0.944,22.895,51.057,3000.750,11.793,12.056,100.000,103.750,33.798,202.889,202.391,341.680,367.789,370.166,390.648,326.921,355.575,561.131,544.879,28.121,34.044,4.803,0.000,383.696,9.649,47.460,47.276,437.361,949.013,98.437,15.210,312.636,2515.819,20.251,240.461,205.509,10.114,538.602,107.468,Normal,95.000,35.347,60.051
02-Sep-22 15:45:00,79.380,23.440,3.392,14.011,0.950,22.881,51.132,3001.500,11.971,11.514,100.000,103.750,33.685,202.617,202.110,341.629,367.590,370.248,390.826,326.950,355.644,562.567,545.165,28.152,33.952,4.650,0.000,383.819,9.634,47.462,47.279,437.103,947.974,97.420,15.195,312.517,2521.617,19.906,237.349,205.306,10.379,539.283,107.367,Normal,94.875,35.290,61.328
02-Sep-22 15:50:00,79.320,23.720,3.385,14.029,0.952,23.015,51.028,3000.000,12.150,12.414,100.000,103.750,33.793,202.706,202.184,341.723,367.475,370.217,390.723,326.604,355.274,561.382,545.378,28.076,33.896,4.753,0.000,383.939,9.644,47.475,47.290,437.300,956.296,98.745,15.205,313.724,2493.925,20.083,241.006,205.117,10.380,538.838,107.532,Normal,95.125,35.282,60.860
02-Sep-22 15:55:00,79.260,22.880,3.384,13.989,0.960,23.051,50.988,3000.750,12.376,12.347,100.000,103.750,33.572,202.478,202.145,341.418,367.417,369.886,390.374,326.562,355.122,560.418,544.857,28.072,33.798,4.588,0.000,383.550,9.653,47.492,47.299,437.500,953.795,97.862,15.213,313.509,2488.617,20.360,239.187,204.986,10.029,538.267,107.594,Normal,95.125,35.111,62.853
02-Sep-22 16:00:00,79.480,23.360,3.389,14.021,0.952,22.990,51.083,2999.250,12.255,11.994,100.000,103.750,33.387,202.318,201.918,341.233,367.091,370.025,390.449,326.695,355.298,562.375,544.889,28.169,33.784,4.371,0.000,383.260,9.645,47.480,47.246,437.800,954.874,98.732,15.202,313.719,2512.125,20.241,240.850,204.856,10.251,539.057,107.485,Normal,94.750,34.815,62.739
02-Sep-22 16:05:00,79.400,21.400,3.367,14.006,0.961,22.931,51.078,3001.125,11.500,11.425,100.000,103.750,33.318,202.452,202.131,341.381,367.440,370.038,390.759,326.817,355.379,561.829,544.877,28.106,33.770,4.536,0.000,383.528,9.640,47.421,47.244,437.898,954.452,98.321,15.206,313.672,2506.648,20.206,240.030,205.431,10.213,538.870,107.469,Normal,95.250,34.755,62.383
02-Sep-22 16:10:00,79.320,21.760,3.369,14.010,0.957,22.870,51.059,3001.500,11.992,11.056,100.000,103.750,33.261,202.263,201.960,341.247,367.434,370.033,390.551,326.907,355.449,561.477,545.003,28.155,33.636,4.624,0.000,383.324,9.639,47.424,47.252,437.800,955.771,98.101,15.204,313.997,2521.340,20.245,239.398,206.694,10.283,538.800,107.467,Normal,94.875,34.703,62.094
02-Sep-22 16:15:00,79.560,21.080,3.381,13.983,0.961,22.895,50.993,2998.125,11.905,11.562,100.000,103.750,33.276,202.379,202.035,341.373,367.393,370.056,390.422,327.133,355.810,561.042,544.798,28.122,33.419,4.649,0.000,383.303,9.641,47.333,47.165,437.637,955.988,99.699,15.212,313.955,2511.260,20.293,243.655,206.654,10.402,538.496,107.370,Normal,94.875,34.769,61.453
02-Sep-22 16:20:00,79.540,19.440,3.370,13.956,0.971,22.925,51.027,2998.875,11.807,11.425,100.000,103.750,33.674,202.278,202.068,341.334,367.479,370.114,390.576,327.054,355.905,562.130,545.170,28.134,33.387,4.851,0.000,383.344,9.635,47.281,47.100,437.513,955.055,98.204,15.200,313.661,2509.687,20.342,239.460,204.719,10.247,539.067,107.361,Normal,94.875,35.112,60.870
02-Sep-22 16:25:00,79.480,20.000,3.362,13.970,0.969,22.948,50.991,3000.375,11.948,12.251,100.000,103.750,33.818,202.408,202.074,341.436,367.600,369.993,390.465,327.106,355.776,560.729,545.013,28.109,33.435,4.881,0.000,383.220,9.654,47.243,47.109,437.300,954.660,97.967,15.212,313.497,2503.437,20.305,239.409,205.002,10.046,538.375,107.437,Normal,95.000,35.286,59.473
02-Sep-22 16:30:00,79.500,18.880,3.356,13.957,0.973,22.960,50.984,2998.500,12.178,12.118,100.000,103.750,33.810,202.602,202.334,341.674,367.984,370.340,390.767,327.125,355.832,561.872,545.183,28.121,33.436,4.863,0.000,383.693,9.643,47.262,47.072,437.100,952.480,98.691,15.201,313.119,2504.032,20.253,240.726,203.507,9.882,539.033,107.439,Normal,94.750,35.223,60.048
02-Sep-22 16:35:00,79.540,20.640,3.363,13.987,0.964,22.970,51.006,3001.125,11.825,11.403,100.000,103.750,33.658,202.340,202.009,341.610,368.119,370.470,390.909,327.418,355.985,561.916,544.943,28.092,33.391,4.875,0.000,383.307,9.635,47.201,47.014,437.200,950.592,97.678,15.208,312.883,2497.650,20.014,238.513,206.480,10.018,538.939,107.434,Normal,94.625,35.112,60.639
02-Sep-22 16:40:00,79.340,20.880,3.366,13.976,0.965,22.970,50.987,2998.500,11.726,12.043,100.000,103.750,33.568,202.262,201.984,341.222,367.444,370.022,390.420,327.067,355.768,560.638,544.986,28.079,33.260,4.823,0.000,382.864,9.648,47.168,46.996,437.000,953.939,98.569,15.207,313.512,2493.747,20.243,240.685,207.688,10.257,538.400,107.390,Normal,94.750,34.919,60.749
02-Sep-22 16:45:00,79.500,20.240,3.365,13.987,0.961,22.970,50.948,2997.000,11.513,11.741,100.000,103.750,33.262,202.158,202.005,341.158,367.376,369.918,390.308,327.078,355.955,560.732,544.750,28.096,33.079,4.795,0.000,382.870,9.642,47.097,46.964,436.800,953.527,97.780,15.213,313.586,2495.207,20.362,238.993,205.648,10.166,538.352,107.367,Normal,94.875,34.703,61.330
02-Sep-22 16:50:00,79.220,16.360,3.326,13.913,0.976,22.950,51.028,3002.625,10.409,10.524,100.000,103.750,32.952,202.071,201.701,341.165,367.781,369.975,390.517,327.641,356.314,560.944,544.641,28.053,32.997,4.812,0.000,382.910,9.629,47.107,46.899,436.804,951.334,97.578,15.216,313.458,2489.576,19.763,238.619,203.901,10.272,538.465,107.367,Normal,94.750,34.578,61.217
02-Sep-22 16:55:00,79.260,16.280,3.329,13.891,0.981,22.945,50.958,3002.625,10.247,10.676,100.000,103.750,32.701,202.017,201.599,340.917,367.820,369.984,390.247,328.205,356.863,560.109,544.671,28.059,32.891,4.587,0.000,382.402,9.631,47.063,46.914,436.762,951.259,97.065,15.205,313.538,2489.983,19.999,236.897,206.636,10.441,538.206,107.367,Normal,94.750,34.634,61.221
02-Sep-22 17:00:00,79.480,13.800,3.322,13.882,0.982,22.920,50.923,3001.875,11.129,11.290,100.000,103.750,32.759,202.025,201.630,340.939,368.199,370.139,390.317,328.520,357.325,560.641,545.145,28.101,32.766,4.707,0.000,382.572,9.637,47.060,46.900,436.900,949.526,98.689,15.211,313.257,2499.593,19.958,241.134,205.423,10.398,538.599,107.367,Normal,94.750,34.403,62.158
02-Sep-22 17:05:00,79.380,10.040,3.316,13.796,0.990,22.922,50.929,3002.625,11.508,11.192,100.000,103.750,32.776,201.859,201.445,340.614,367.743,369.910,390.171,328.733,357.325,560.233,544.977,28.093,32.643,4.609,0.000,382.076,9.645,47.060,46.838,437.200,950.004,98.475,15.203,313.296,2496.718,20.064,240.267,204.632,10.293,538.398,107.367,Normal,94.625,34.108,63.202
02-Sep-22 17:10:00,79.240,13.560,3.313,13.860,0.986,23.035,50.953,3001.875,9.877,9.954,100.000,103.750,32.194,201.234,200.889,340.388,368.455,370.501,390.333,329.524,358.264,561.726,545.105,28.052,32.594,4.578,0.000,380.892,9.587,46.960,46.751,437.600,941.123,98.594,15.189,312.236,2478.095,19.847,239.962,203.299,10.181,539.397,107.226,Normal,94.625,34.168,63.667
02-Sep-22 17:15:00,79.620,14.640,3.335,13.882,0.982,22.990,50.902,3000.750,12.568,12.878,100.000,103.750,32.392,201.626,201.046,340.537,368.181,369.911,389.766,328.909,357.890,560.522,545.678,28.142,32.577,4.554,0.000,382.365,9.675,46.878,46.690,438.154,957.470,98.959,15.179,314.664,2497.154,20.347,240.450,205.711,10.208,539.096,107.193,Normal,95.125,34.168,64.255
02-Sep-22 17:20:00,79.240,13.400,3.314,13.852,0.986,22.956,50.878,2998.875,11.062,11.472,100.000,103.750,32.376,201.767,201.390,340.341,367.526,368.962,389.456,328.189,356.974,559.560,544.258,28.094,32.537,4.551,0.000,382.052,9.643,46.827,46.628,438.383,954.146,97.319,15.218,314.157,2491.720,20.113,238.059,204.232,10.341,537.772,107.423,Normal,95.000,34.168,63.200
02-Sep-22 17:25:00,79.380,14.520,3.321,13.891,0.981,22.945,50.952,3002.250,10.768,11.059,100.000,103.750,32.202,201.550,201.264,340.228,367.755,369.581,389.705,328.677,357.496,560.663,544.746,28.128,32.489,4.532,0.000,381.418,9.634,46.758,46.554,438.367,953.503,97.922,15.201,314.209,2498.575,19.993,238.816,204.026,10.174,538.527,107.360,Normal,95.125,34.169,64.481
02-Sep-22 17:30:00,79.280,13.640,3.311,13.870,0.985,22.900,50.979,3000.375,10.526,10.863,100.000,103.750,32.096,201.316,200.905,339.996,367.911,369.817,389.885,328.869,357.739,561.709,545.125,28.145,32.406,4.446,0.000,381.211,9.620,46.681,46.479,438.440,951.794,99.452,15.187,313.929,2505.861,19.921,241.963,203.502,10.359,539.233,107.264,Normal,95.000,34.230,64.369
02-Sep-22 17:35:00,79.320,14.800,3.319,13.882,0.983,22.970,50.952,2998.500,10.685,10.803,100.000,103.750,32.229,201.031,200.834,340.118,368.005,369.737,389.732,328.929,357.943,561.652,545.241,28.086,32.405,4.273,0.000,381.299,9.607,46.556,46.461,438.618,950.648,98.662,15.181,313.799,2488.192,20.054,239.806,203.676,10.133,539.250,107.270,Normal,95.250,34.117,64.483
02-Sep-22 17:40:00,79.620,15.640,3.326,13.906,0.981,22.975,50.917,3000.750,11.220,10.849,100.000,103.750,32.231,201.115,200.745,339.881,367.593,369.376,389.484,328.571,357.507,561.181,545.187,28.123,32.362,4.500,0.000,381.087,9.626,46.559,46.352,438.916,951.593,99.351,15.195,313.951,2493.794,19.977,242.061,203.886,10.292,538.931,107.349,Normal,95.000,33.875,64.953
02-Sep-22 17:45:00,79.240,12.960,3.306,13.850,0.985,22.915,50.945,2997.750,10.520,11.195,100.000,103.750,32.187,201.260,200.779,339.899,367.421,369.191,389.368,328.413,357.326,561.022,544.924,28.106,32.391,4.281,0.000,381.216,9.617,46.481,46.294,439.175,951.924,98.828,15.203,313.875,2498.133,20.138,241.111,205.040,10.267,538.707,107.267,Normal,95.125,33.873,65.063
02-Sep-22 17:50:00,79.000,14.960,3.300,13.891,0.980,22.935,51.000,2998.875,9.902,9.943,100.000,103.750,32.030,201.108,200.600,339.695,367.382,369.118,389.337,328.366,357.228,561.497,544.701,28.073,32.352,4.308,0.000,380.732,9.605,46.440,46.211,439.300,949.232,98.239,15.194,313.594,2488.975,19.938,239.321,202.532,10.040,538.855,107.366,Normal,95.125,33.930,64.369
02-Sep-22 17:55:00,79.360,14.600,3.318,13.879,0.984,23.000,50.983,2999.625,10.108,10.122,100.000,103.750,32.008,200.941,200.521,339.550,367.600,369.095,389.272,328.487,357.391,561.168,544.891,28.093,32.333,4.380,0.000,380.641,9.613,46.363,46.196,439.400,950.989,98.742,15.194,313.968,2485.803,19.805,240.557,205.488,10.228,538.861,107.308,Normal,94.875,33.686,65.762
02-Sep-22 18:00:00,79.100,17.160,3.308,13.938,0.972,22.990,50.982,2997.000,9.407,9.852,100.000,103.750,31.828,200.665,200.368,339.351,367.378,369.025,388.960,328.470,357.555,560.687,544.639,28.053,32.236,4.171,0.000,380.117,9.601,46.278,46.119,439.473,951.068,96.908,15.193,314.072,2478.161,19.827,236.030,202.592,10.355,538.531,107.357,Normal,94.750,33.522,66.817
02-Sep-22 18:05:00,79.500,15.840,3.323,13.895,0.977,23.010,50.965,2999.625,10.026,9.916,100.000,103.750,31.709,200.689,200.295,339.267,367.472,368.938,389.059,328.537,357.614,560.665,544.719,28.110,32.166,4.044,0.000,380.248,9.614,46.240,46.042,439.866,954.702,98.792,15.195,314.714,2486.241,19.791,240.700,204.771,10.397,538.500,107.367,Normal,94.875,33.405,67.518
